1442843262;29;283;312
1442902204;28;284;312
1442988604;28;284;312
1443075005;28;284;312
1443161404;28;284;312
1443247804;28;284;312
1443334204;28;284;312
1443420605;28;284;312
1443507004;28;284;312
1443593404;28;284;312
1443679804;28;284;312
1443766204;28;284;312
1443852604;30;284;314
1443939004;30;284;314
1444025404;30;284;314
1444111805;28;286;314
1444198205;28;286;314
1444284604;29;286;315
1444371004;29;286;315
1444457404;32;286;318
1444543804;32;286;318
1444630204;32;286;318
1444716604;30;288;318
1444803004;29;289;318
1444889404;21;298;319
1444975804;20;300;320
1445062204;20;300;320
1445148604;20;300;320
1445235004;20;300;320
1445321405;20;300;320
1445407805;20;300;320
1445494204;20;300;320
1445580604;22;300;322
1445667004;21;301;322
1445757004;21;301;322
1445843404;21;301;322
1445929804;21;301;322
1446016204;21;301;322
1446102604;20;302;322
1446189005;20;302;322
1446275404;20;302;322
1446361804;20;302;322
1446448205;20;302;322
1446534604;20;304;324
1446621004;19;306;325
1446707404;19;306;325
1446793804;19;306;325
1446880204;19;306;325
1446966604;19;306;325
1447053004;19;306;325
1447139404;19;306;325
1447225804;19;307;326
1447312204;19;307;326
1447398604;17;309;326
1447485004;18;309;327
1447571404;18;309;327
1447657804;18;309;327
1447744204;18;309;327
1447830605;18;309;327
1447917004;18;309;327
1448003404;18;309;327
1448089804;18;309;327
1448176205;18;309;327
1448262604;18;309;327
1448349005;18;309;327
1448435404;18;309;327
1448521804;19;310;329
1448608204;19;310;329
1448694604;19;310;329
1448781004;19;310;329
1448867404;19;310;329
1448953804;19;310;329
1449040204;19;310;329
1449213004;19;311;330
1449299405;19;311;330
1449385804;19;311;330
1449472204;19;311;330
1449558604;22;311;333
1449645005;21;313;334
1449731404;21;313;334
1449817804;21;313;334
1449904204;21;313;334
1449990604;21;313;334
1450077004;21;313;334
1450163404;21;313;334
1450249804;21;313;334
1450336204;21;313;334
1450422604;21;313;334
1450509004;21;313;334
1450595404;21;313;334
1450681804;21;313;334
1450768206;21;313;334
1450854604;21;313;334
1450941004;21;313;334
1451027404;21;313;334
1451113804;21;313;334
1451200204;21;313;334
1451286604;21;313;334
1451373004;21;313;334
1451459404;21;313;334
1451632205;21;313;334
1451718604;21;313;334
1451805004;21;313;334
1451891405;21;313;334
1451977804;21;313;334
1452064205;21;313;334
1452150604;21;313;334
1452237005;21;313;334
1452323404;21;313;334
1452409805;21;313;334
1452496204;21;313;334
1452582604;21;313;334
1452669004;20;314;334
1452755404;20;314;334
1452841804;20;314;334
1452928205;20;314;334
